,Unnamed: 0_x,date,journey,start_quadkey,end_quadkey,n_crisis,Unnamed: 0_y,quadkey,GID_0,NAME_0,GID_1,NAME_1,GID_2,NAME_2,GID_3,NAME_3
1155,1155,2020-03-19,031133232230_031133223313,031133232230,031133223313,14.21768647295107,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1156,1156,2020-03-19,031133232230_031133223321,031133232230,031133223321,8.162005197434874,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1157,1157,2020-03-19,031133232230_031133223330,031133232230,031133223330,17.64046284606892,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1158,1158,2020-03-19,031133232230_031133223331,031133232230,031133223331,82.1466329548284,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1159,1159,2020-03-19,031133232230_031133223332,031133232230,031133223332,3.94935735359752,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1160,1160,2020-03-19,031133232230_031133223333,031133232230,031133223333,9.478457648634047,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1161,1161,2020-03-19,031133232230_031133232023,031133232230,031133232023,3.4227763731178498,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1162,1162,2020-03-19,031133232230_031133232123,031133232230,031133232123,7.8987147071950385,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1163,1163,2020-03-19,031133232230_031133232200,031133232230,031133232200,3.94935735359752,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1164,1164,2020-03-19,031133232230_031133232201,031133232230,031133232201,8.688586177914543,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1165,1165,2020-03-19,031133232230_031133232202,031133232230,031133232202,9.478457648634047,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1166,1166,2020-03-19,031133232230_031133232203,031133232230,031133232203,28.698663436141977,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1167,1167,2020-03-19,031133232230_031133232210,031133232230,031133232210,36.33408765309718,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1168,1168,2020-03-19,031133232230_031133232212,031133232230,031133232212,64.24287961851965,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1169,1169,2020-03-19,031133232230_031133232213,031133232230,031133232213,27.382210984942798,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1170,1170,2020-03-19,031133232230_031133232220,031133232230,031133232220,43.70622137981255,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1171,1171,2020-03-19,031133232230_031133232221,031133232230,031133232221,137.4376359051937,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1172,1172,2020-03-19,031133232230_031133232222,031133232230,031133232222,14.74426745343074,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1173,1173,2020-03-19,031133232230_031133232223,031133232230,031133232223,51.60493608700759,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1174,1174,2020-03-19,031133232230_031133232231,031133232230,031133232231,94.52128599610063,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1175,1175,2020-03-19,031133232230_031133232232,031133232230,031133232232,143.75660767094968,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1176,1176,2020-03-19,031133232230_031133232233,031133232230,031133232233,30.541696867820807,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1177,1177,2020-03-19,031133232230_031133232303,031133232230,031133232303,2.6329049023983457,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1178,1178,2020-03-19,031133232230_031133232312,031133232230,031133232312,8.425295687674707,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1179,1179,2020-03-19,031133232230_031133232313,031133232230,031133232313,8.162005197434874,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1180,1180,2020-03-19,031133232230_031133232321,031133232230,031133232321,4.739228824317023,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1181,1181,2020-03-19,031133232230_031133232322,031133232230,031133232322,4.212647843837353,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1182,1182,2020-03-19,031133232230_031133232330,031133232230,031133232330,4.212647843837353,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1183,1183,2020-03-19,031133232230_031133233202,031133232230,031133233202,2.6329049023983457,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1184,1184,2020-03-19,031133232230_031133233211,031133232230,031133233211,4.212647843837353,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1185,1185,2020-03-19,031133232230_031311001111,031133232230,031311001111,2.6329049023983457,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1186,1186,2020-03-19,031133232230_031311010000,031133232230,031311010000,21.58982019966644,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1187,1187,2020-03-19,031133232230_031311010001,031133232230,031311010001,11.321491080312887,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1188,1188,2020-03-19,031133232230_031311010010,031133232230,031311010010,17.377172355829085,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1189,1189,2020-03-19,031133232230_031311010011,031133232230,031311010011,25.802468043503794,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1190,1190,2020-03-19,031133232230_031311010012,031133232230,031311010012,2.8961953926381816,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1191,1191,2020-03-19,031133232230_031311010031,031133232230,031311010031,5.792390785276363,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1192,1192,2020-03-19,031133232230_031311010100,031133232230,031311010100,3.4227763731178498,701,031133232230,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1193,1193,2020-03-19,031133232231_031133223331,031133232231,031133223331,13.904878862703367,702,031133232231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1194,1194,2020-03-19,031133232231_031133232210,031133232231,031133232210,4.966028165251204,702,031133232231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1195,1195,2020-03-19,031133232231_031133232212,031133232231,031133232212,3.9728225322009623,702,031133232231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1196,1196,2020-03-19,031133232231_031133232213,031133232231,031133232213,6.207535206564004,702,031133232231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1197,1197,2020-03-19,031133232231_031133232220,031133232231,031133232220,6.207535206564004,702,031133232231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1198,1198,2020-03-19,031133232231_031133232221,031133232231,031133232221,12.415070413128008,702,031133232231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1199,1199,2020-03-19,031133232231_031133232223,031133232231,031133232223,4.966028165251204,702,031133232231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1200,1200,2020-03-19,031133232231_031133232230,031133232231,031133232230,83.92587599274535,702,031133232231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1201,1201,2020-03-19,031133232231_031133232232,031133232231,031133232232,22.098825335367856,702,031133232231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1202,1202,2020-03-19,031133232231_031133232233,031133232231,031133232233,5.462630981776324,702,031133232231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1203,1203,2020-03-19,031133232231_031133233211,031133232231,031133233211,3.2279183074132827,702,031133232231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1204,1204,2020-03-19,031133232231_031311010011,031133232231,031311010011,8.442247880927047,702,031133232231,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1205,1205,2020-03-19,031133232232_031133223312,031133232232,031133223312,9.25686989947324,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1206,1206,2020-03-19,031133232232_031133223313,031133232232,031133223313,13.88530484920986,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1207,1207,2020-03-19,031133232232_031133223321,031133232232,031133223321,4.885570224721987,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1208,1208,2020-03-19,031133232232_031133223330,031133232232,031133223330,15.428116499122064,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1209,1209,2020-03-19,031133232232_031133223331,031133232232,031133223331,68.91225369607857,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1210,1210,2020-03-19,031133232232_031133223333,031133232232,031133223333,10.028275724429342,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1211,1211,2020-03-19,031133232232_031133232123,031133232232,031133232123,2.571352749853677,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1212,1212,2020-03-19,031133232232_031133232200,031133232232,031133232200,2.571352749853677,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1213,1213,2020-03-19,031133232232_031133232202,031133232232,031133232202,2.8284880248390447,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1214,1214,2020-03-19,031133232232_031133232203,031133232232,031133232203,5.142705499707357,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1215,1215,2020-03-19,031133232232_031133232210,031133232232,031133232210,11.571087374341548,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1216,1216,2020-03-19,031133232232_031133232212,031133232232,031133232212,7.9711935245464005,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1217,1217,2020-03-19,031133232232_031133232220,031133232232,031133232220,34.456126848039276,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1218,1218,2020-03-19,031133232232_031133232221,031133232232,031133232221,59.912519071590694,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1219,1219,2020-03-19,031133232232_031133232222,031133232232,031133232222,17.485198699005007,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1220,1220,2020-03-19,031133232232_031133232223,031133232232,031133232223,89.74021096989334,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1221,1221,2020-03-19,031133232232_031133232230,031133232232,031133232230,136.28169574224492,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1222,1222,2020-03-19,031133232232_031133232231,031133232232,031133232231,24.170715848624567,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1223,1223,2020-03-19,031133232232_031133232233,031133232232,031133232233,86.1403171200982,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1224,1224,2020-03-19,031133232232_031133232313,031133232232,031133232313,4.371299674751252,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1225,1225,2020-03-19,031133232232_031133232322,031133232232,031133232322,6.685517149619563,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1226,1226,2020-03-19,031133232232_031133233211,031133232232,031133233211,3.5998938497951487,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1227,1227,2020-03-19,031133232232_031311001111,031133232232,031311001111,3.0856232998244133,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1228,1228,2020-03-19,031133232232_031311010000,031133232232,031311010000,25.970662773522143,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1229,1229,2020-03-19,031133232232_031311010001,031133232232,031311010001,33.684721023083185,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1230,1230,2020-03-19,031133232232_031311010010,031133232232,031311010010,50.65564917211745,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1231,1231,2020-03-19,031133232232_031311010011,031133232232,031311010011,73.28355337082981,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1232,1232,2020-03-19,031133232232_031311010012,031133232232,031311010012,4.371299674751252,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1233,1233,2020-03-19,031133232232_031311010031,031133232232,031311010031,3.8570291247805173,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1234,1234,2020-03-19,031133232232_031311010100,031133232232,031311010100,10.028275724429342,703,031133232232,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1235,1235,2020-03-19,031133232233_031133223331,031133232233,031133223331,21.70112103673013,704,031133232233,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1236,1236,2020-03-19,031133232233_031133232210,031133232233,031133232210,2.4112356707477924,704,031133232233,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1237,1237,2020-03-19,031133232233_031133232220,031133232233,031133232220,4.581347774420807,704,031133232233,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1238,1238,2020-03-19,031133232233_031133232221,031133232233,031133232221,10.368313384215508,704,031133232233,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1239,1239,2020-03-19,031133232233_031133232223,031133232233,031133232223,10.368313384215508,704,031133232233,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1240,1240,2020-03-19,031133232233_031133232230,031133232233,031133232230,29.417075183123067,704,031133232233,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1241,1241,2020-03-19,031133232233_031133232231,031133232233,031133232231,6.26921274394426,704,031133232233,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1242,1242,2020-03-19,031133232233_031133232232,031133232233,031133232232,80.53527140297626,704,031133232233,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1243,1243,2020-03-19,031133232233_031133232322,031133232233,031133232322,8.198201280542495,704,031133232233,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1244,1244,2020-03-19,031133232233_031311010000,031133232233,031311010000,4.822471341495585,704,031133232233,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1245,1245,2020-03-19,031133232233_031311010010,031133232233,031311010010,9.403819115916393,704,031133232233,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1246,1246,2020-03-19,031133232233_031311010011,031133232233,031311010011,70.16695801876078,704,031133232233,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1247,1247,2020-03-19,031133232233_031311010100,031133232233,031311010100,9.64494268299117,704,031133232233,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.22_1,North Lanarkshire,GBR.3.22.1_1,North Lanarkshire
1248,1248,2020-03-19,031133232300_031133232122,031133232300,031133232122,2.3591592342616288,717,031133232300,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.14_1,Falkirk,GBR.3.14.1_1,Falkirk
1249,1249,2020-03-19,031133232301_031133232122,031133232301,031133232122,6.898271106353782,718,031133232301,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.14_1,Falkirk,GBR.3.14.1_1,Falkirk
1250,1250,2020-03-19,031133232301_031133232123,031133232301,031133232123,22.17301427042287,718,031133232301,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.14_1,Falkirk,GBR.3.14.1_1,Falkirk
1251,1251,2020-03-19,031133232303_031133223331,031133232303,031133223331,3.1007788646821184,758,031133232303,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1252,1252,2020-03-19,031133232303_031133232312,031133232303,031133232312,46.51168297023178,758,031133232303,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1253,1253,2020-03-19,031133232303_031133232313,031133232303,031133232313,29.316454720630933,758,031133232303,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1254,1254,2020-03-19,031133232303_031133232321,031133232303,031133232321,3.1007788646821184,758,031133232303,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1255,1255,2020-03-19,031133232303_031133232330,031133232303,031133232330,10.42989254483985,758,031133232303,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1256,1256,2020-03-19,031133232303_031133233200,031133232303,031133233200,4.7921127908723635,758,031133232303,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1257,1257,2020-03-19,031133232303_031133233202,031133232303,031133233202,8.174780643252857,758,031133232303,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1258,1258,2020-03-19,031133232303_031133233210,031133232303,031133233210,5.3558907662691135,758,031133232303,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1259,1259,2020-03-19,031133232303_031133233211,031133232303,031133233211,5.637779753967488,758,031133232303,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1260,1260,2020-03-19,031133232310_031133232122,031133232310,031133232122,1.8176697988220416,759,031133232310,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1261,1261,2020-03-19,031133232310_031133232123,031133232310,031133232123,1.8176697988220416,759,031133232310,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1262,1262,2020-03-19,031133232310_031133232132,031133232310,031133232132,2.362970738468654,759,031133232310,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1263,1263,2020-03-19,031133232310_031133232133,031133232310,031133232133,2.18120375858645,759,031133232310,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1264,1264,2020-03-19,031133232312_031133223331,031133232312,031133223331,4.368524533486497,761,031133232312,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1265,1265,2020-03-19,031133232312_031133232122,031133232312,031133232122,3.59760843934182,761,031133232312,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1266,1266,2020-03-19,031133232312_031133232123,031133232312,031133232123,8.480077035591433,761,031133232312,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1267,1267,2020-03-19,031133232312_031133232230,031133232312,031133232230,7.966132972828317,761,031133232312,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1268,1268,2020-03-19,031133232312_031133232233,031133232312,031133232233,3.340636407960261,761,031133232312,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1269,1269,2020-03-19,031133232312_031133232303,031133232312,031133232303,45.227077523154314,761,031133232312,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1270,1270,2020-03-19,031133232312_031133232313,031133232312,031133232313,90.71112707769016,761,031133232312,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1271,1271,2020-03-19,031133232312_031133232321,031133232312,031133232321,19.52987438499845,761,031133232312,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1272,1272,2020-03-19,031133232312_031133232323,031133232312,031133232323,2.826692345197144,761,031133232312,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1273,1273,2020-03-19,031133232312_031133232330,031133232312,031133232330,52.93623846460106,761,031133232312,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1274,1274,2020-03-19,031133232312_031133232331,031133232312,031133232331,12.077685474933253,761,031133232312,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1275,1275,2020-03-19,031133232312_031133233200,031133232312,031133233200,21.32867860466936,761,031133232312,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1276,1276,2020-03-19,031133232312_031133233201,031133232312,031133233201,8.480077035591433,761,031133232312,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1277,1277,2020-03-19,031133232312_031133233202,031133232312,031133233202,39.83066486414158,761,031133232312,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1278,1278,2020-03-19,031133232312_031133233210,031133232312,031133233210,11.306769380788575,761,031133232312,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
1279,1279,2020-03-19,031133232312_031133233211,031133232312,031133233211,25.440231106774288,761,031133232312,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.32_1,West Lothian,GBR.3.32.1_1,West Lothian
